State,County,Working Link,Link Type,Search Process,Update Time,Data Type,Person Crawling,Notes (WRITE A NOTE IF HISTORY EXISTS FOR THE STATE),Crawl Status,Working,Extra Link 1,Extra Link 2,Update,Extra Notes
Alabama,baldwin,http://bcsonline.co.baldwin.al.us/smartweb/jail.aspx,Alex,,Inactive,,DMJ,,,,,,,
Alabama,calhoun,https://www.calcoso.org/inmate-roster/,Direct,Manual,Day,html,,,Inactive,,,,,
Alabama,chilton,http://jail.chiltoncountyso.org/dcn/inmates,,Alex,,Inactive,,,,,,,,
Alabama,clarke,http://enigma.athensclarkecounty.com/photo/jailcurrent.asp,http://clarkecountyal.com/sheriffs-department/,https://www.athensclarkecounty.com/1298/Arrests-from-the-Last-7-Days,Alex,,Inactive,,,,,,,
Alabama,cleburne,http://www.cleburnecountyso.org/cur_inmates.html,http://cleburnecounty.us/law-enforcement-corrections/,https://www.inmateaid.com/prisons/cleburne-county-jail,https://alabamajailroster.com/county-jail/cleburne-county/,Alex,,Inactive,,,,,,
Alabama,coffee,https://mugshots.com/US-Counties/Alabama/Coffee-County-AL/,Direct,Manual,Day,html,,,Inactive,,,,,
Alabama,colbert,http://colbertsheriff.net/roster.php,http://quadcitiesdaily.com/?page_id=1143,Alex,,Inactive,,,,,,,,
Alabama,coosa,http://71.12.97.246/dcn/,http://raconmarketing.com/coosacountyso/inmateinformation.htm,https://bustednewspaper.com/category/al-mugshots/al-coosa/,Alex,,Inactive,,,,,,,
Alabama,dekalb,https://www.dekalbcountysheriff.org/roster.php,Alex,,Inactive,,,,,,,,,
Alabama,elmore,http://jailroster.elmorecounty.org:81,https://publicrecords.onlinesearches.com/AL_Elmore.htm,Alex,,Inactive,,,,,,,,
Alabama,fayette,http://www.fayetteso.com/roster.php,,Alex,,Inactive,,,,,,,,
Alabama,franklin,https://www.franklinsheriff.org/roster.php,,Alex,,Inactive,,,,,,,,
Alabama,greene,https://www.gcsoal.org/inmates,http://www.doc.alabama.gov/InmateSearch,Alex,,Inactive,,,,,,,,
Alabama,houston,http://vpn.houstoncountyso.org:8180/dcn/inmates,http://www.houstoncountysheriff.org,Alex,,Inactive,,,,,,,,
Alabama,jefferson,http://sheriff.jccal.org/NewWorld.InmateInquiry/AL0010000,http://sheriff.jccal.org/Shared/,Alex,,Inactive,,,,,,,,
Alabama,Lamar,https://www.inmateaid.com/inmate-locator/lamar-county-al-jail.amp,Manual,Manual,Day,html,Alex,,Inactive,,,,,
Alabama,marion,http://www.marionsoal.com/roster.php,https://www.inmateaid.com/prisons/marion-county-al-jail,Alex,,Inactive,,,,,,,,
Alabama,marshall,https://www.marshallso.org/roster.php,http://www.marshallcosheriff.org,,Andrea,,Inactive,,,,,,,
Alabama,mobile,http://whosinjail.mobileso.com/current_inmates.php,,Alex,,Inactive,,,,,,,,
Alabama,morgan,http://97.82.20.116/jailinmates.aspx,,Andrea,,Inactive,,,,,,,,
Alabama,randolph,http://randolphcountyso.org/cur_inmates.html,https://www.alabamaarrests.org/arrest/randolph-county.html,https://www.inmateaid.com/prisons/randolph-county-al-jail,Alex,,Inactive,,,,,,,
Alabama,shelby,http://inmatelisting.shelbyal.com,https://alabama.arrests.org/index.php?county=125,https://www.shelbycountyreporter.com/category/records/,Alex,,Inactive,,,,,,,
Alabama,talladega,http://97.82.2.131/dcn/inmates,https://www.inmateaid.com/prisons/talladega-county-al-jail,https://bustednewspaper.com/category/al-mugshots/al-talladega/,Alex,,Inactive,,,,,,,
Arizona,cochise 2,https://www.cochise.az.gov/sites/default/files/sheriff/public_info/mug_shots.pdf,Alex,,Inactive,pdf,DMJ,Times out during download of pdf file,,,,,,
Arizona,graham,https://www.graham.az.gov/DocumentCenter/View/502/Booking-Roster-PDF,https://www.inmateaid.com/prisons/graham-county-az-adult-detention,https://gilavalleycentral.net/tag/graham-county-jail-booking-roster/,https://www.eacourier.com/news/graham-county-jail-log/article_03a2e058-1a3b-11e8-aa2f-f7673610deef.html,Alex,,Inactive,,,,,,
Arizona,greenlee,https://www.co.greenlee.az.us/elected-officials/sheriff/arrest-log-information,https://www.co.greenlee.az.us/sheriff/,https://www.inmatelisting.org/az-greenlee-county/,https://gilavalleycentral.net/tag/greenlee-county-jail-booking-roster/,Alex,,Inactive,,,,,,
Arizona,navajo,http://www.extend.navajocountyaz.gov/sheriff/inmatehousing,Direct,Manual,Day,html,,No individual data available,Inactive,,,,,
Arizona,phoenix,https://phoenixbailbonds.co/arrest/search,Direct,Manual,Day,html,,,Inactive,,,,,
Arizona,cochise 1,https://www.cochise.az.gov/sites/default/files/sheriff/public_info/inmate_list.pdf,Alex,,Inactive,,,,,,,,,
Arizona,st luis,http://www.stlouiscountymn.gov/Portals/0/rpts/SLCJ_Jail_Roster.PDF,Alex,,Inactive,,,,,,,,,
Arkansas,baxter,https://www.baxtercountysheriff.com/roster.php,Alex,,Inactive,,,,,,,,,
Arkansas,boone,https://www.boonesheriff.com/roster.php,https://jailtracker.com/jtclientweb/(S(0jvrw245bicdc245gtcxw545))/jailtracker/index/Boone_County_IN,https://www.boonesheriff.com/roster_choose.php,http://harrisondaily.com/public_record/,Alex,,Inactive,,,,,,
Arkansas,carroll,http://www.hbeark.com/index.php?option=content&task=view&id=2377,Direct,Direct,Day,html,,,Inactive,,,,,
Arkansas,columbia,https://www.columbiacountysheriffar.org/roster.php,https://www.columbiacountysheriffar.org/roster.php?released=1,Alex,,Inactive,,,,,,,,
Arkansas,craighead,https://www.myr2m.com/craigheadroster/,Direct,Direct,Day,php,,,Inactive,,,,,
Arkansas,cross,https://www.crosscountysheriff.org/roster.php,https://www.crosscountysheriff.org/roster-choose,https://www.crosscountysheriff.org/roster.php?released=1,Alex,,Inactive,,,,,,,
Arkansas,faulkner,http://fcso.ar.gov/roster.php,http://fcso.ar.gov,https://www.inmateaid.com/prisons/faulkner-county-jail-detention-center-unit-1-2,Alex,,Inactive,,,,,,,
Arkansas,garland,http://findtheinmate.com/garland,Alex,,Inactive,,,,,,,,,
Arkansas,greene,https://www.inmateaid.com/inmate-locator/greene-county-ar-jail.amp,Manual,Manual,Day,html,Alex,http://greenecountyso.org/wanted.php,Inactive,,,,,
Arkansas,hempstead,https://www.hempsteadcountysheriff.org/roster.php,https://www.hempsteadcountysheriff.org/roster_choose.php,https://www.hempsteadcountysheriff.org/roster.php?released=1,Alex,,Inactive,,,,,,,
Arkansas,howard,http://howardcountysheriffar.com/roster.php,,Alex,,Inactive,,,,,,,,
Arkansas,jefferson,http://www.jeffcoso.org/roster.php,http://www.jeffcoso.org/mobile/released.php,Alex,,Inactive,,,,,,,,
Arkansas,johnson,https://www.myr2m.com/johnsoncoroster/,,Alex,,Inactive,,,,,,,,
Arkansas,lee,https://tcsi-roster.azurewebsites.net/default.aspx?i=26&code=Lee&type=roster,http://www.sheriffleefl.org/how_do_i/learn_more_about/arrest_search/index.php,http://www.sheriffleefl.org/how_do_i/learn_more_about/arrest_search/index.php?view=releasesToday,Alex,,Inactive,,,,,,,
Arkansas,lonoke,https://www.lonokeso.com/roster.php,https://bustednewspaper.com/category/ar-mugshots/ar-lonoke/,Alex,,Inactive,,,,,,,,
Arkansas,marion,https://www.marioncountysheriffar.com/roster.php,Alex,,Inactive,,,,,,,,,
Arkansas,monroe,https://www.monroecountysheriffar.com/roster.php,Alex,,Inactive,,,,,,,,,
Arkansas,newton,http://www.myr2m.com/NewtonCoRoster/,Alex,,Inactive,,,,,,,,,
Arkansas,ouachita,inmates.ouachitacountysheriff.org,,Alex,,Inactive,,,,,,,,
Arkansas,perry,https://www.inmateaid.com/inmate-locator/perry-county-ar-detention-center.amp,Andrea,,Inactive,,,,,,,,,
Arkansas,pike,https://www.inmateaid.com/inmate-locator/pike-county-ar-jail.amp,Manual,Manual,Day,html,Alex,,Inactive,,,,,
Arkansas,poinsett,https://www.poinsettcountysheriff.org/roster.php,https://www.poinsettcountysheriff.org/roster.php?released=1,Alex,,Inactive,,,,,,,,
Arkansas,pope,http://www.popecoso.org/roster.php,http://www.popecoso.org/mobile/released.php,Alex,,Inactive,,,,,,,,
Arkansas,pulaski,http://findtheinmate.com/pulaski,http://www.pcso.org/page3.shtml,,Alex,,Inactive,,,,,,,
Arkansas,saline,https://www.scsosheriff.org/roster.php,https://www.scsosheriff.org/roster.php?released=1,Alex,,Inactive,,,,,,,,
Arkansas,searcy,http://searcycountysheriff.org/jail-roster,,Alex,,Inactive,,,,,,,,
Arkansas,st francis,https://www.stfranciscountysheriff.org/roster.php,Alex,,Inactive,,,,,,,,,
Arkansas,st. francis,https://www.stfranciscountysheriff.org/roster.php,Direct,Manual,Day,html,,,Inactive,,,,,
Arkansas,stone,https://www.stonecountysheriff.com/roster.php,https://www.stonecountysheriff.com/inmate-roster,Alex,,Inactive,,,,,,,,
Arkansas,union,http://jail.unioncountysheriff.net:3500/ois/inmatesnow.aspx,http://jail.unioncountysheriff.net:3500/ois/inmate_detail.aspx?id=53846,Alex,,Inactive,,,,,,,,
Arkansas,van buren,https://www.vbcso.com/roster.php,,Alex,,Inactive,,,,,,,,
Arkansas,washington,https://www.so.washington.ar.us/res/DAlphaRoster.aspx,https://www.co.washington.ar.us/government/departments-f-z/sheriff/detention-information/detention-intake-report-last-three-days,Alex,,Inactive,,,,,,,,
California,Alameda,https://www.acgov.org/sheriff_app/inmateSearch.do,Manual,Manual,Day,html,,Captcha present,Inactive,,,,,
California,amador,https://acsd.crimegraphics.com/2013/default.aspx,Direct,Manual,Day,html,,Go to the inmates tab to get the entire list,Inactive,,,,,
California,Hayward,https://www.hayward-ca.gov/police-department/public-services/detention-facility,Direct,Manual,Day,html,DMJ,Captcha present,Inactive,,,,,
California,kings,http://inmatelocator.countyofkings.com/Inmate/Index,Andrea,,Inactive,,,,,,,,,
California,lake,http://publicapps.lakecountyca.gov/lcsoMobile/Incustody,Direct,Manual,Day,html,,,Inactive,,,,,
California,monterey,https://www.montereysheriff.org/inmates/,,Alex,,Inactive,,,,,,,,
California,napa,https://services.countyofnapa.org/CJNetWeb/Public/InCustodyReport,Alex,,Inactive,,,,,,,,,
California,placer,http://www.placer.ca.gov//Jail/jailpdf/InCustody.pdf,Alex,,Inactive,,,,,,,,,
California,san luis obispo,http://www.slosheriff.org/WebLogs/BookingLog/BookingLog.html#/Select,Direct,Direct,Day,html,,Select from the drop down,Inactive,,,,,
California,Santa Cruz,http://sccounty01.co.santa-cruz.ca.us/SHF/New%20SearchWarrants/Default.aspx,Manual,Manual,Day,html,,Mention a letter and search; Very old data available,Inactive,,,,,
California,shasta,https://apps.co.shasta.ca.us/In_Custody/incustody.aspx,Direct,Manual,Day,html,,Site under construction,Inactive,,,,,
California,tehama,http://www.tehamaso.org/inmates/ICURRENT.HTM,Alex,,Inactive,,,,,,,,,
California,Yolo,https://www.yolocountysheriff.com/services/jail/booking-statistics/,Direct,Direct,Month,pdf,,Change the month in the url to get the info from the previous month,Inactive,,,,,
California,yuba,http://sheriff.co.yuba.ca.us/services/inmate_list.aspx,Alex,,Inactive,,,,,,,,,
Colorado,adams,http://www.co.adams.il.us/Jail/inmates/dailypop.pdf,Alex,,Inactive,,,,,,,,,
Colorado,arapahoe,https://chargesandbonds.arapahoegov.com/,Andrea,,Inactive,,,,,,,,,
Colorado,boulder,https://sheriff.boco.solutions/JailOpenData/Home/JailBooking,Alex,,Inactive,,,,,,,,,
Colorado,broomfield,https://egov.broomfield.org/Police/Detention/ActiveBooking/ActiveBooking.pdf,Alex,,Inactive,,,,,,,,,
Colorado,douglas,http://www.co.douglas.mn.us/dc/inmate-roster.aspx,https://apps.douglas.co.us/NewWorld.InmateInquiry/DouglasCounty,Alex,,Inactive,,,,,,,,
Colorado,elbert,https://www.inmateinfo.net/inmateinfo.php?org=ecso,http://www.elbertcountysheriff.com/inmate-info/,Alex,,Inactive,,,,,,,,
Colorado,garfield,http://www.garcosheriff.com/PDFs/current_inmates.pdf,Alex,,Inactive,,,,,,,,,
Colorado,gunnison,https://www.gunnisoncounty.org/DocumentCenter/View/4614/Inmate-Daily-Roster,https://www.gunnisoncounty.org/165/Detention-Services,Alex,,Inactive,,,,,,,,
Colorado,montrose,https://montrosecountysheriffsoffice.com/inmate-list/,Direct,Direct,Day,image,,For each day its an image,Inactive,,,,,
Colorado,orlando,ftp://ftp.ocfl.net/divisions/corrections/pub/bookings.pdf,Direct Download,Direct,Day,pdf,,Downloads as a pdf to your PC,Inactive,,,,,
Colorado,phillips,http://phillips.pixelpowerhaus.net/,https://www.colorado.gov/pacific/phillipscounty/sheriff-1,https://www.inmateaid.com/prisons/phillips-county-co-jail,Alex,,Inactive,,,,,,,
Colorado,san miguel,https://www.sanmiguelcountyco.gov/DocumentCenter/View/1343/Current-Inmate-List-?bidId=,https://www.sanmiguelcountyco.gov/268/County-Jail,Alex,,Inactive,,,,,,,,
Colorado,teller,http://www.co.teller.co.us/ArchonixXJailSites/ArchonixXJailPublic/Default.aspx,Direct,Manual,Day,html,,Search Alphabetically,Inactive,,,,,
Arizona,yuma,https://inmatesearch.yumacountysheriff.org/NewWorld.InmateInquiry/AZ0140000/,Alex,,Inactive,html,DMJ,,,,http://inmatesearch.yumacountysheriff.org/NewWorld.Aegis.WebPortal/Corrections/InmateInquiry.aspx,,,
Connecticut,hartford,http://www.hartford.gov/images/police/ArrestLogs/blotter.pdf,Alex,,Inactive,,,,,,,,,
Florida,clay,http://p2c.claysheriff.com/jailinmates.aspx,,Andrea,,Inactive,,,,,,,,
Florida,daytona,http://www.daytonamugshots.com/,,Alex,,Inactive,,,,,,,,
Florida,desoto,http://jail.desotosheriff.org/DCN/inmates?,,Alex,,Inactive,,,,,,,,
Florida,escambia,http://inmatelookup.myescambia.com/smartwebclient/jail.aspx,Direct,Direct,Day,html,DMJ,,Inactive,,,,,
Florida,gadsden,http://69.21.72.195/smartwebclient/Jail.aspx,Direct,Direct,Day,html,DMJ,,Inactive,,,,,
Florida,osceola,http://apps.osceola.org/Apps/CorrectionsReports/Report/Search/,Alex,,Inactive,,,,,,,,,
Florida,pasco,https://pascosheriff.com/arrests/,,,Alex,,Inactive,,,,,,,
Florida,Richmond,http://appweb2.augustaga.gov/InmateInquiry/AltInmatesOnline.aspx,Direct,Manual,Day,html,,I Agree,Inactive,,,,,
Florida,Santa Rosa,http://santarosasheriff.org/jail-view/,Direct,Direct,Day,html,,,Inactive,,,,,
Florida,sara sota,https://cms.revize.com/revize/apps/sarasota/index.php,DIRECT,Alex,,html,Matthew,Grab HTML,Active,Yes,www.sarasotasheriff.org/arrest-reports/index.php,https://www.sarasotasheriff.org/arrest-reports/index.php,Working - Only name and DOB; More information (City and charges) can be obtained but need to modify the arrest date daily,
Georgia,berrien,http://www.interopweb.com/berrienjailpop/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://georgiajailroster.com/county-jail/berrien-county/,,Working - Sufficient information,
Georgia,brantley,http://www.interopweb.com/brantleyjailpop/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.interopweb.com/brantleyjailpop/CurrentInmates.aspx,https://brantleyso.org/jail-info/,Working - Sufficient information,
Georgia,brooks,https://offenderindex.com/brookscoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,bulloch,http://www.interopweb.com/bulloch/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.bullochsheriff.com/divisions/jail/,,Working - Sufficient information,
Georgia,carroll,http://www.interopweb.com/Carroll/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,catoosa,https://offenderindex.com/catoosacoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Pending,Pending,,,Pending - Error with loading,The link is valid but the website keeps loading for a long time
Georgia,charlton,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.interopweb.com/brantleyjailpop/,,Working - Only name and offense,Charlton County Jail
Georgia,clarke,http://enigma.accgov.com/photo/jailcurrent.asp,DIRECT,Alex,,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Georgia,clayton,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://weba.co.clayton.ga.us/sjiinqcgi-bin/wsj210r.pgm?days=31&rtype=F,https://weba.co.clayton.ga.us/sjiinqcgi-bin/wsj200r.pgm,Working - Only name and offense,Clayton County Jail
Georgia,Clinch,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Alex,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://www.inmateaid.com/prisons/clinch-county-jail,,Working - Only name and offense,Clinch County Jail
Georgia,columbia,http://p2c.columbiacountyso.org/jailinmates.aspx,DIRECT,Andrea,,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Georgia,dawson 1,https://omsweb.public-safety-cloud.com/jtclientweb/(S(hkbknm1zcigssuiwqabruabr))/jailtracker/index/Dawson_County_GA,OMS WEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,
Georgia,dawson 2,https://omsweb.public-safety-cloud.com/jtclientweb/(S(hkbknm1zcigssuiwqabruabr))/jailtracker/index/Dawson_County_GA,OMS WEB,Andrea,,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,
Georgia,decatur,https://offenderindex.com/decaturcoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,dekalb,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://georgiajailroster.com/county-jail/dekalb-county/,,Working - Only name and offense,Dekalb County Jail
Georgia,dodge,http://www.interopweb.com/dodgejailpop/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.interopweb.com/dodgejailpop/CurrentInmates.aspx,,Working - Sufficient information,
Georgia,dougherty,http://66.110.195.53/p2c_dcso/jailinmates.aspx,DIRECT,Alex,,html,Matthew,Grab HTML,Active,Yes,http://www.walb.com/story/16505739/dougherty-co-jail-bookings,,Working - Sufficient information,
Georgia,doughlas,https://douglas-so-ga.zuercherportal.com/#/inmates,ZUERCHER,Direct,Day,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,Duplicate with douglas
Georgia,douglas,https://douglas-so-ga.zuercherportal.com/#/inmates,ZUERCHER,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://sheriff.douglas.ga.us/daily-arrests/,,Working - Sufficient information,
Georgia,effingham,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://interopweb.com/effinghamsojailpop/CurrentInmates.aspx,http://www.interopweb.com/effinghamsojailpop/,Working - Only name and offense,Effingham County Jail
Georgia,emanuel,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Direct,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://emanuelcountylive.com/2017/02/,,Working - Only name and offense,Emanuel County Jail
Georgia,fayette,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://georgiajailroster.com/county-jail/fayette-county/,,Working - Only name and offense,Fayette County Jail
Georgia,floyd,https://floyd-so-ga.zuercherportal.com/#/inmates,ZUERCHER,Direct,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,gainesville,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,,,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,Duplicate with Hall - Gainesville is in Hall county
Georgia,gilmer,https://offenderindex.com/gilmercoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,gwinnett,http://www.gwinnettcountysheriff.com/smartwebclient/,DIRECT,,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information (Only showing last 24 hrs),
Georgia,habersham,http://www.interopweb.com/habersham/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,hall,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.hallcounty.org/741/Inmate-Population-List,,Working - Only name and offense,Hall County Jail
Georgia,hancock,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://hancocksheriff.org/active-inmates/,http://www.dcor.state.ga.us/Facilities/hancock-county-jail,Working - Only name and offense,Hancock County Jail
Georgia,haralson,https://offenderindex.com/haralsoncoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,hart 1,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://omsweb.public-safety-cloud.com/jtclientweb/(S(vn4x0mu1zfx1cuyu4ygck0ow))/jailtracker/index/HART_COUNTY_KY,,Working - Only name and offense,Hart County Jail
Georgia,hart 2,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Andrea,,html,Matthew,Duplicate,Inactive,No,,https://omsweb.public-safety-cloud.com/jtclientweb/(S(qrvzusv2i0g5a01fdsn514az))/jailtracker/index/HART_COUNTY_KY,Not Working - Duplicate,
Georgia,houston,http://online.houstoncountyga.org:8011/mrcjava/servlet/MRCPUBLIC.I00030s?slnk=1&rls_NAME=CT&val_NAME=&rls_RDATE=EQ&val_RDATE=0,DIRECT,Alex,,html,Matthew,Grab HTML,Active,Yes,http://online.houstoncountyga.org:8011/mrcjava/servlet/MRCPUBLIC.M00020s,,Working - Sufficient information,
Georgia,jackson,https://offenderindex.com/jacksoncoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,johnson,http://johnsonso.com/wp-content/uploads/sites/10/Jail-Population-Report.pdf,DIRECT,Alex,,pdf,Matthew,Grab PDF,Active,Yes,http://johnsonso.com/jail-roster/,http://johnsonso.com/wp-content/plugins/pdfjs-shortcode/web/viewer.php?file=http://johnsonso.com/wp-content/uploads/sites/10/Jail-Population-Report.pdf&download=true&print=true&openfile=false,Working - Sufficient information,
Georgia,lamar,http://www.interopweb.com/lamarso/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,laurens,https://offenderindex.com/laurenscoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Pending,Pending,http://www.laurenssheriff.org/jailexport/prisonerdata15.php,,Pending - Error with loading,The link is valid but the website keeps loading for a long time
Georgia,lee,https://offenderindex.com/leecoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Pending,Pending,http://lcso.leeco.us/DCN/inmates,http://leecountysheriff.org/corrections-division/,Pending - Error with loading,The link is valid but the website keeps loading for a long time
Georgia,liberty,http://interopweb.com/libertyjailpop/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,lincoln,https://offenderindex.com/lincolncoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Pending,Pending,http://www.lcgagov.org/sheriffs-office.html,,Pending - Error with loading,The link is valid but the website keeps loading for a long time
Georgia,long,http://interopweb.com/longso/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://www.longcountyso.org/page.php?id=8,,Working - Sufficient information,
Georgia,lowndes,http://www.lowndessheriff.com/default.asp?P=current_inmates,DIRECT,Manual,Day,html,Matthew,Security Problem,Inactive,No,,,Not Working - Security Problem,
Georgia,lumpkin,https://lumpkin-so-ga.zuercherportal.com/#/inmates,ZUERCHER,Direct,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,madison,http://interopweb.com/madisonjailpop/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://interopweb.com/madisonjailpop/CurrentInmates.aspx,,Working - Sufficient information,Sometimes showing no inmate
Georgia,morgan,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://97.82.20.116/jailinmates.aspx,,Working - Only name and offense,Morgan County Jail
Georgia,newton,https://offenderindex.com/newtoncoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,oconee,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://jailtracker.com/jtclientweb/(S(wlbxf2almohmd1rdpjxoesar))/jailtracker/index/Oconee_County_GA,,Working - Only name and offense,Oconee County Jail
Georgia,pike,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://omsweb.public-safety-cloud.com/jtclientweb/(S(jfzcgldojnz3lltwz1to3iql))/jailtracker/index/Pike_County_Ky,http://www.pikecoga.com/sheriffsdepartment,Working - Only name and offense,Pike County Jail
Georgia,rabun,http://www.interopweb.com/rabun/jailpop/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,richmond,http://appweb2.augustaga.gov/InmateInquiry/AltInmatesOnline.aspx,DIRECT,Alex,,html,Matthew,Security Problem,Inactive,No,,,Not Working - Security Problem,
Georgia,sumter,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://portal.sumtercountysheriff.org/smartwebclient/jail.aspx,,Working - Only name and offense,Sumter County Jail
Georgia,tattnall,http://www.interopweb.com/tattnall/,INTEROPWEB,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.interopweb.com/tattnall/CurrentInmates.aspx,,Working - Sufficient information,
Georgia,tift,https://offenderindex.com/tiftcoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,towns,https://offenderindex.com/townscoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,turner,https://offenderindex.com/turnercoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,twiggs 1,http://interopweb.com/twiggsjailpop/,INTEROPWEB,Manual,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,twiggs 2,http://interopweb.com/twiggsjailpop/,INTEROPWEB,Andrea,,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,
Georgia,union,http://interopweb.com/unionjailpop/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
